Product ID,VN Name,EN Name,Brand,Category,Actual Price,Discount Price,Discount Rate,Variant,Star,Rating,Sold,Link
107860,Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,Premium Cotton Pads,Hotosu,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Bông Tẩy Trang,35000,26000,26,1 gói,4.7,37,4668.0,https://hasaki.vn/san-pham/bong-tay-trang-hotosu-cao-cap-150-mieng-107860.html
130536,Kem Chống Nắng d'Alba Nâng Tông Tím Hiệu Chỉnh Sắc Da 50ml,Waterfull Tone-Up Purple Correcting Sun Cream SPF50+ PA++++,d'Alba,,816000,350000,57,50ml,5.0,3,346.0,https://hasaki.vn/san-pham/kem-chong-nang-d-alba-nang-tong-tim-hieu-chinh-sac-da-50ml-130536.html
125896,"Kem Chống Nắng Beplain Nâng Tông, Cấp Ẩm Căng Bóng 50ml",Sunmuse Tone Up & Correcting Sunscreen SPF50+ PA++++,Beplain,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,445000,244000,45,50ml,4.8,4,479.0,https://hasaki.vn/san-pham/kem-chong-nang-beplain-nang-tone-hieu-chinh-da-50ml-125896.html
106491,Combo Sữa Dưỡng Thể Vaseline Sáng Mịn Da Ngày & Đêm 330mlx2,Gluta-Hya Serum Burst UV Lotion Flawless Bright & Dewy Radiance,Vaseline,Chăm Sóc Cơ Thể / Dưỡng Thể,300000,227000,24,2 x 330ml,4.9,23,514.0,https://hasaki.vn/san-pham/combo-2-sua-duong-the-vaseline-sang-min-da-330ml-106491.html
91747,Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu 500ml,Winter Melon Micellar Water,Cocoon,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,295000,212000,28,500ml,4.9,40,549.0,https://hasaki.vn/san-pham/nuoc-tay-trang-cocoon-chiet-xuat-bi-dao-lam-sach-da-500ml-91747.html
99707,Nước Tẩy Trang L'Oreal Căng Mịn Da 400ml,Revitalift Hyaluronic Acid Hydrating Micellar Water,L'Oreal,,269000,186000,31,400ml,4.7,294,622.0,https://hasaki.vn/san-pham/nuoc-tay-trang-l-oreal-paris-lam-sach-va-cap-am-400ml-99707.html
113073,Kem Đánh Răng Marvis Màu Bạc Làm Trắng Răng 85ml,Whitening Mint Toothpaste,Marvis,Chăm Sóc Cá Nhân / Chăm Sóc Răng Miệng / Kem Đánh Răng,279000,185000,34,85ml,4.7,14,607.0,https://hasaki.vn/san-pham/kem-danh-rang-marvis-whitening-mint-lam-trang-rang-85ml-113073.html
103139,Xịt Khoá Makeup 3CE Có Nhũ Tạo Hiệu Ứng Nền Căng Bóng 100ml,Shimmer Makeup Fixer,3CE,Trang Điểm / Trang Điểm Mặt / Xịt Khoá Makeup,360000,264000,27,100ml,5.0,2,422.0,https://hasaki.vn/san-pham/chai-xit-co-dinh-lop-trang-diem-3ce-100ml-103139.html
92215,Tẩy Da Chết Mặt Cocoon Cà Phê Đắk Lắk 150ml,Dak Lak Coffee Face Polish,Cocoon,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Tế Bào Chết Da Mặt,165000,120000,27,150ml,4.9,21,925.0,https://hasaki.vn/san-pham/ca-phe-dak-lak-lam-sach-da-chet-cho-mat-cocoon-150ml-92215.html
105403,Sữa Dưỡng Thể Vaseline Sáng Da Chuyên Sâu Ban Đêm 330ml,Gluta-Hya Serum Burst UV Lotion Dewy Radiance,Vaseline,Chăm Sóc Cơ Thể / Dưỡng Thể,150000,110000,27,330ml,4.9,23,1008.0,https://hasaki.vn/san-pham/serum-vaseline-gluta-hya-sang-da-chuyen-sau-ban-dem-330ml-105403.html
73471,Hộp 8 Miếng Mặt Nạ Naruko Tràm Trà Kiềm Dầu Giảm Mụn 26ml/M,Tea Tree Shine Control and Blemish Clear Mask,Naruko,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,299000,189000,37,8 miếng,4.9,261,584.0,https://hasaki.vn/san-pham/hop-8-mieng-mat-na-naruko-tram-tra-kiem-soat-dau-va-giam-mun-26ml-mieng-73471.html
89019,Serum 9Wishes Dưỡng Ẩm & Làm Căng Bóng Da 25ml,Hydra Skin Ampule Serum,9Wishes,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,325000,159000,51,25ml,4.9,30,680.0,https://hasaki.vn/san-pham/tinh-chat-9-wishes-cap-am-chuyen-sau-25ml-89019.html
127148,Kem Chống Nắng d'Alba Nâng Tông Sáng Hồng Tự Nhiên 50ml,Waterfull Tone-Up Pink Correcting Sun Cream SPF50+ PA++++,d'Alba,,816000,394000,52,50ml,5.0,3,273.0,https://hasaki.vn/san-pham/kem-chong-nang-d-alba-nang-tong-sang-hong-tu-nhien-50ml-127148.html
121788,Combo L'Oreal Serum Hyaluronic Acid Cấp Ẩm Sáng Da 30ml + 2 Kem Dưỡng Siêu Cấp Ẩm Căng Mịn Da 15ml,Revitalift Hyaluronic Acid 1.5% Hyaluron Serum + Revitalift Hyaluronic Acid Plumping Day Cream,L'Oreal,,899000,359000,60,3,0.0,0,296.0,https://hasaki.vn/san-pham/combo-l-oreal-serum-hyaluronic-acid-cap-am-sang-da-30ml-2-kem-duong-sieu-cap-am-cang-min-da-15ml-121788.html
102729,Bộ Gội Xả L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440mlx2,Extraordinary Oil Sleek Silicone-free Shampoo & Conditioner,L'Oreal,,498000,332000,33,2x440ml,4.7,9,318.0,https://hasaki.vn/san-pham/bo-goi-xa-l-oreal-duong-toc-suon-muot-toc-cao-cap-440mlx2-102729.html
74010,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),Skin Aqua Tone Up UV Essence Lavender SPF50+/PA++++,Sunplay,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,199000,147000,26,50g,4.4,154,711.0,https://hasaki.vn/san-pham/tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-tim-74010.html
95867,"Kem Chống Nắng Caryophy Nâng Tone, Ngừa Mụn 50ml",Smart Sunscreen SPF 50+ / PA+++ #Tone Up,Caryophy,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,450000,287000,36,50ml,4.3,32,362.0,https://hasaki.vn/san-pham/kem-chong-nang-caryophy-nang-tone-spf50-pa-50ml-95867.html
94531,Sữa Dưỡng Ẩm Embryolisse Siêu Phục Hồi Da 30ml,Lait-Crème Concentré,Embryolisse,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,366000,218000,40,30ml,4.7,35,476.0,https://hasaki.vn/san-pham/kem-sieu-duong-am-embryolisse-ho-tro-phuc-hoi-da-30ml-94531.html
61216,Nước Hoa Hồng Simple Làm Dịu Da & Cấp Ẩm 200ml,Kind to Skin Soothing Facial Toner,Simple,Chăm Sóc Da Mặt / Làm Sạch Da / Toner / Nước Cân Bằng Da,180000,109000,39,200ml,4.8,74,948.0,https://hasaki.vn/san-pham/nuoc-hoa-hong-simple-danh-cho-da-nhay-cam-200ml-61216.html
125600,Bảng Highlight Và Tạo Khối Judydoll 4 Màu - 01 Tông Lạnh 9g,Highlight & Contour Palette,Judydoll,Trang Điểm / Trang Điểm Mặt / Tạo Khối / Highlight,329000,191000,42,01,5.0,1,540.0,https://hasaki.vn/san-pham/bang-highlight-va-tao-khoi-judydoll-4-mau-01-tong-lanh-9g-125600.html
106953,Kem Ủ Tóc Fino Premium Touch Cải Thiện Tóc Hư Tổn 230g,,Fino,Chăm Sóc Tóc Và Da Đầu / Dưỡng Tóc / Mặt Nạ / Kem Ủ Tóc,209000,128000,39,230g,4.9,12,805.0,https://hasaki.vn/san-pham/kem-u-toc-fino-premium-touch-cai-thien-toc-hu-ton-230g-106953.html
106751,Tinh Chất Mọc Tóc L'Oréal Professionnel Dạng Xịt 90ml (Mới),Serioxyl Advanced,L'Oreal Professionnel,,1250000,1124000,10,90ml,5.0,7,88.0,https://hasaki.vn/san-pham/serum-l-oreal-professionnel-kich-thich-moc-toc-90ml-moi-106751.html
96659,Nước Tẩy Trang Garnier Dành Cho Da Nhạy Cảm 400ml,Micellar Cleansing Water For Sensitive Skin,Garnier,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,189000,140000,26,400ml,4.7,62,699.0,https://hasaki.vn/san-pham/nuoc-tay-trang-garnier-danh-cho-da-nhay-cam-400ml-96659.html
76844,Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 400ml,Pro ACNE Solution Cleansing Gel,Eucerin,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,559000,448000,20,400ml,5.0,227,216.0,https://hasaki.vn/san-pham/gel-rua-mat-eucerin-cho-da-dau-mun-400ml-76844.html
107750,Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 20ml,Madagascar Centella Air-Fit Suncream Plus SPF50+ PA++++,Skin1004,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,198000,60000,70,20ml,4.6,91,1602.0,https://hasaki.vn/san-pham/kem-chong-nang-skin1004-cho-da-nhay-cam-spf-50-20ml-107750.html
76422,"Serum Angel's Liquid Dưỡng Sáng Da, Mờ Thâm 30ml",7 Day Whitening Program Glutathione 700 V Ampoule,Angel's Liquid,,615000,349000,43,30ml,4.7,37,274.0,https://hasaki.vn/san-pham/tinh-chat-angel-s-liquid-duong-sang-da-mo-tham-30ml-76422.html
92917,Sữa Rửa Mặt Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml,pH5 Facial Cleanser Sensitive Skin,Eucerin,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,299000,239000,20,400ml,4.5,48,400.0,https://hasaki.vn/san-pham/sua-rua-mat-eucerin-ph5-cho-da-nhay-cam-400ml-92917.html
114725,"Serum Tia'm Làm Sáng, Phục Hồi Cho Da Dầu Mụn, Nhạy Cảm 40ml",Vita B3 Source (10% Niacinamide + 2% Arbutin),TIA'M,,499000,276000,45,40ml,0.0,0,341.0,https://hasaki.vn/san-pham/serum-tia-m-lam-sang-phuc-hoi-cho-da-dau-mun-nhay-cam-40ml-114725.html
102961,Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 88ml,Foaming Cleanser,CeraVe,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,165000,131000,21,88ml,4.9,71,715.0,https://hasaki.vn/san-pham/sua-rua-mat-cerave-tao-bot-cho-da-thuong-den-da-dau-88ml-102961.html
94831,Combo 4 Bông Tẩy Trang Ipek 150 Miếng,Cotton Pads,Ipek Klasik,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Bông Tẩy Trang,200000,108000,46,600 miếng,3.9,95,864.0,https://hasaki.vn/san-pham/combo-4-bong-tay-trang-ipek-150-mieng-94831.html
105519,Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi 140ml (Mới),Pomelo Hair Tonic,Cocoon,Chăm Sóc Tóc Và Da Đầu / Dưỡng Tóc / Xịt Dưỡng Tóc,165000,118000,28,140ml,4.6,26,779.0,https://hasaki.vn/san-pham/phien-ban-moi-nuoc-duong-toc-cocoon-tinh-dau-buoi-140ml-105519.html
107253,Kem Dưỡng GoodnDoc Rau Má Dưỡng Ẩm Phục Hồi Da 50ml,Centella Repair Cream,GoodnDoc,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,529000,399000,25,50ml,4.8,9,231.0,https://hasaki.vn/san-pham/kem-duong-goodndoc-rau-ma-duong-am-phuc-hoi-da-50ml-107253.html
1742,Kem Dưỡng Bioderma Hỗ Trợ Phục Hồi Da Tổn Thương 40ml,Cicabio Creme,Bioderma,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,345000,289000,16,40ml,4.4,36,318.0,https://hasaki.vn/san-pham/kem-duong-bioderma-phuc-hoi-va-lam-diu-da-bi-kich-ung-40ml-1742.html
116853,Combo 2 Gel Rửa Mặt Cocoon Bí Đao Giúp Giảm Dầu & Mụn 310ml,Winter Melon Cleanser,Cocoon,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,590000,265000,55,2x310ml,5.0,7,342.0,https://hasaki.vn/san-pham/combo-2-gel-rua-mat-cocoon-bi-dao-giup-giam-dau-mun-310ml-116853.html
103765,"Serum Neogen Dermalogy Dưỡng Sáng Da, Mờ Thâm 32g",Real Vita C 22% + 5% Niacinamide Serum,Neogen Dermalogy,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,615000,349000,43,32g,4.8,5,259.0,https://hasaki.vn/san-pham/tinh-chat-neogen-dermalogy-duong-sang-da-mo-tham-32g-moi-103765.html
106709,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,Clean it Zero Cleansing Balm #Original,Banila Co,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,480000,212000,56,100ml,4.5,2,423.0,https://hasaki.vn/san-pham/sap-tay-trang-banila-co-original-cho-moi-loai-da-100ml-106709.html
84667,"Serum SVR Làm Giảm Mụn, Mờ Nám, Làm Mềm Mịn Da 30ml",Sebiaclear Serum,SVR,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,715000,558000,22,30ml,4.7,18,161.0,https://hasaki.vn/san-pham/tinh-chat-svr-lam-giam-mun-mo-nam-lam-mem-min-da-30ml-84667.html
65998,Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml,Supple Preparation Facial Toner,Klairs,Chăm Sóc Da Mặt / Làm Sạch Da / Toner / Nước Cân Bằng Da,409000,205000,50,180ml,4.8,119,436.0,https://hasaki.vn/san-pham/nuoc-hoa-hong-klairs-danh-cho-da-nhay-cam-180ml-65998.html
7947,"Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, Nhạy Cảm 200ml",Effaclar Purifying Foaming Gel,La Roche-Posay,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,410000,286000,30,200ml,4.7,114,312.0,https://hasaki.vn/san-pham/gel-rua-mat-tao-bot-la-roche-posay-danh-cho-da-dau-nhay-cam-200ml-7947.html
99925,Gel Tẩy Tế Bào Chết Caryophy Ngăn Ngừa Mụn 250ml,Smart Peeling Gel,Caryophy,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Tế Bào Chết Da Mặt,450000,278000,38,250ml,5.0,6,320.0,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-caryophy-ngan-ngua-mun-250ml-99925.html
1746,Kem Dưỡng Bioderma Giúp Se Khít Lỗ Chân Lông 30ml,Sébium Pore Refiner,Bioderma,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,485000,340000,30,30ml,4.7,26,262.0,https://hasaki.vn/san-pham/kem-duong-bioderma-giup-se-khit-lo-chan-long-giam-bong-nhon-30ml-1746.html
88323,Bộ Gội Xả TRESemmé Keratin Vào Nếp Suôn Mượt 640g+620g,Keratin Smooth Shampoo & Conditioner,TRESemmé,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Bộ Gội Xả,370000,297000,20,2 món,5.0,3,298.0,https://hasaki.vn/san-pham/combo-tresemme-keratin-smooth-vao-nep-muot-ma-dau-goi-640g-dau-xa-620g-88323.html
116991,"Mặt Nạ Wonjin Cung Cấp Năng Lượng, Phục Hồi Chuyên Sâu 30g",Effect Nourising Supplement Concentrated Essence Mask,WonJin,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,40000,22000,45,1 miếng,4.8,11,4019.0,https://hasaki.vn/san-pham/mat-na-wonjin-cung-cap-nang-luong-phuc-hoi-chuyen-sau-30g-116991.html
56056,Tinh Chất Chống Nắng Tenamyd Dạng Nước SPF50/PA+++ 70ml,Aqua Sun Serum,Tenamyd,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,529000,368000,30,70ml,4.8,29,238.0,https://hasaki.vn/san-pham/tinh-chat-chong-nang-dang-nuoc-tenamyd-spf50-pa-70ml-56056.html
2334,Dung Dịch Tẩy Da Chết Paula’s Choice 2% BHA 118ml,Skin Perfecting 2% BHA Liquid,Paula's Choice,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Tế Bào Chết Da Mặt,949000,615000,35,118ml,4.9,147,143.0,https://hasaki.vn/san-pham/dung-dich-tay-da-chet-paula-s-choice-bha-2-118ml-2334.html
98637,Kem Dưỡng Olay Ban Ngày Sáng Da Chống Tia UV SPF15 PA++ 50g,Luminous Light Perfecting Cream,Olay,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,285000,192000,33,50g,4.8,36,456.0,https://hasaki.vn/san-pham/kem-duong-olay-ban-ngay-sang-da-chong-tia-uv-spf15-pa-50g-98637.html
97567,Combo 2 Tẩy Da Chết Toàn Thân Cocoon Cà Phê Đắk Lắk 200ml,Dak Lak Coffee Body Polish,Cocoon,Chăm Sóc Cơ Thể / Tẩy Tế Bào Chết Body,250000,125000,50,Combo 400ml,4.9,122,683.0,https://hasaki.vn/san-pham/combo-tay-da-chet-toan-than-cocoon-tu-ca-phe-dak-lak-2x200ml-97567.html
125604,Bảng Highlight Và Tạo Khối Judydoll 4 Màu - 02 Tông Ấm 9g,Highlight & Contour Palette,Judydoll,Trang Điểm / Trang Điểm Mặt / Tạo Khối / Highlight,329000,191000,42,02,5.0,1,447.0,https://hasaki.vn/san-pham/bang-highlight-va-tao-khoi-judydoll-4-mau-02-tong-am-9g-125604.html
100901,Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 250ml,1% Selenium Sulfide Anti-Dandruff Shampoo,Selsun,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội,223000,166000,26,250ml,4.9,32,512.0,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-250ml-100901.html
108668,"Combo 10 Mặt Nạ Caryophy Giảm Mụn, Thâm & Dưỡng Ẩm Da 22g",Portulaca Mask Sheet 3in1,Caryophy,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,500000,257000,49,10 miếng,5.0,22,326.0,https://hasaki.vn/san-pham/combo-10-mat-na-caryophy-giam-mun-tham-duong-am-da-22g-108668.html
116851,Combo 2 Túi Refill Tẩy Da Chết Toàn Thân Cocoon Sạch Da 600ml,Dak Lak Coffee Body Polish,Cocoon,Chăm Sóc Cơ Thể / Tẩy Tế Bào Chết Body,650000,552000,15,Combo 1200ml,4.9,122,152.0,https://hasaki.vn/san-pham/combo-2-tui-refill-tay-da-chet-toan-than-cocoon-sach-da-600ml-116851.html
98921,"Gel Rửa Mặt Simple Thanh Khiết, Giảm Bóng Nhờn 150ml",Purifying Gel Wash,Simple,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,132000,95000,28,150ml,4.8,32,875.0,https://hasaki.vn/san-pham/sua-rua-mat-simple-kiem-dau-ngua-mun-cho-da-mun-150ml-98921.html
102131,Kem Chống Nắng Cell Fusion C Nâng Tông Da 50ml,Brightening Tone Up Sunscreen 100 SPF50+ PA++++,Cell Fusion C,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,560000,318000,43,50ml,4.6,16,260.0,https://hasaki.vn/san-pham/kem-chong-nang-cell-fusion-c-nang-tong-da-tuyp-50ml-102131.html
93859,Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng,Cotton Pads Jumpo Size 200+40,Mihoo,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Bông Tẩy Trang,55000,47000,15,240 miếng,4.6,40,1749.0,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-kokimi-bong-vuong-tui-240-mieng-93859.html
117684,Gel Chống Nắng Anessa Dưỡng Ẩm Bảo Vệ Hoàn Hảo 90g (Mới),Perfect UV Sunscreen Skincare Gel N SPF50+/PA++++,Anessa,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,575000,428000,26,90g,0.0,0,191.0,https://hasaki.vn/san-pham/gel-chong-nang-anessa-duong-am-bao-ve-hoan-hao-90g-moi-117684.html
81465,"Gel Dưỡng Megaduo Giảm Mụn, Mờ Thâm 15g",Gel (Azelaic acid + AHA),Gamma Chemicals,Chăm Sóc Da Mặt / Đặc Trị / Hỗ Trợ Trị Mụn,160000,123000,23,15g,4.8,82,663.0,https://hasaki.vn/san-pham/gel-duong-megaduo-gel-giam-mun-mo-tham-15g-81465.html
116963,"Kem Dưỡng Torriden Làm Dịu Mát, Dưỡng Ẩm, Sáng Bóng Da 100ml",DIVE-IN Low Molecular Hyaluronic Acid Soothing Cream,Torriden,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,528000,304000,42,100ml,5.0,1,267.0,https://hasaki.vn/san-pham/kem-duong-torriden-lam-diu-mat-duong-am-sang-bong-da-100ml-116963.html
117688,Gel Chống Nắng Anessa Dưỡng Sáng Nâng Tông 90g (Mới),Brightening Uv Sunscreen Gel N SPF50+ PA++++,Anessa,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,575000,428000,26,90g,4.8,4,190.0,https://hasaki.vn/san-pham/gel-chong-nang-anessa-duong-sang-nang-tong-90g-moi-117688.html
107934,Combo Cocoon Nước Tẩy Trang & Gel Rửa Mặt Bí Đao 500ml+310ml,Winter Melon Micellar Water & Winter Melon Cleanser,Cocoon,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,590000,295000,50,2 Món,5.0,3,275.0,https://hasaki.vn/san-pham/combo-cocoon-nuoc-tay-trang-bi-dao-500ml-gel-rua-mat-bi-dao-310ml-107934.html
109250,Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới),No-Sebum Mineral Powder,innisfree,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,180000,115000,36,5g,5.0,5,702.0,https://hasaki.vn/san-pham/phan-phu-innisfree-kiem-dau-dang-bot-khoang-5g-1-109250.html
96045,Nước Tẩy Trang Chacott for Professionals 500ml,Cleansing Water,Chacott,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,600000,222000,63,500ml,4.3,12,363.0,https://hasaki.vn/san-pham/nuoc-tay-trang-chacott-for-professionals-500ml-96045.html
76026,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml,Elseve Extraordinary Oil Serum With 6 Precious Floral Oil,L'Oreal,,289000,201000,30,100ml,4.4,41,396.0,https://hasaki.vn/san-pham/dau-duong-toc-tinh-dau-hoa-tu-nhien-l-oreal-100ml-76026.html
93683,"Kem Dưỡng Obagi Clinical Kinetin+ Giúp Dưỡng Ẩm, Làm Dịu Da 50ml",Hydrating Cream,Obagi,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,1650000,1402000,15,50ml,5.0,8,57.0,https://hasaki.vn/san-pham/kem-duong-obagi-clinical-giup-phuc-hoi-lam-diu-da-50ml-93683.html
86165,Nước Hoa Hồng Skin1004 Phục Hồi Và Tái Tạo Da 210ml,Madagascar Centella Toning Toner,Skin1004,Chăm Sóc Da Mặt / Làm Sạch Da / Toner / Nước Cân Bằng Da,480000,269000,44,210ml,4.8,17,295.0,https://hasaki.vn/san-pham/nuoc-hoa-hong-chiet-xuat-rau-ma-skin1004-ho-tro-phuc-hoi-tai-tao-da-210ml-86165.html
122532,Phấn Phủ Carslan Dạng Bột Nắp Xám Màu Trong Suốt 8g,Black Magnetic Soft Focus Loose Powder,Carslan,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,430000,210000,51,8g,0.0,0,376.0,https://hasaki.vn/san-pham/phan-phu-carslan-dang-bot-nap-xam-mau-trong-suot-8g-122532.html
134669,"Combo L'Oreal Sáng Da, Mờ Thâm Nám 3 Món",Glycolic Bright,L'Oreal,,869000,409000,53,3 món,4.8,4,193.0,https://hasaki.vn/san-pham/combo-l-oreal-sang-da-mo-tham-nam-3-mon-134669.html
99713,Kem Dưỡng L'Oreal Paris Sáng Mịn Mờ Thâm Nám Ban Đêm 50ml,Glycolic-Bright Glowing Cream Night,L'Oreal,,369000,269000,27,50ml,4.7,16,290.0,https://hasaki.vn/san-pham/kem-duong-l-oreal-paris-glycolic-sang-min-mo-tham-nam-ban-dem-50ml-99713.html
106889,"Combo 2 Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, Hỗn Hợp 400ml",Micellar Water 3-in-1 Refreshing Even For Sensitive Skin,L'Oreal,,458000,280000,39,2x400ml,4.7,294,276.0,https://hasaki.vn/san-pham/combo-2-nuoc-tay-trang-l-oreal-tuoi-mat-cho-da-dau-hon-hop-400ml-106889.html
117580,"Combo Torriden Serum & Kem Dưỡng Cấp Ẩm, Sáng Bóng Da 50ml +100ml",DIVE-IN Low Molecular Hyaluronic Acid Serum + Soothing Cream,Torriden,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,1012000,538000,47,2 món,0.0,0,143.0,https://hasaki.vn/san-pham/combo-torriden-serum-kem-duong-cap-am-sang-bong-da-50ml-100ml-117580.html
1641,Nước Tẩy Trang Mắt Môi Maybelline 150ml,Lip & Eye Make Up Remover,Maybelline,Trang Điểm / Trang Điểm Môi / Tẩy Trang Mắt / Môi,178000,126000,29,150ml,4.8,12,607.0,https://hasaki.vn/san-pham/nuoc-tay-trang-mat-moi-maybelline-150ml-1641.html
87553,Dầu Gội Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml,Premium Volume & Repair Shampoo,Tsubaki,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội,215000,139000,35,490ml,4.8,212,545.0,https://hasaki.vn/san-pham/dau-goi-tsubaki-premium-ngan-ngua-rung-toc-490ml-87553.html
124732,Combo 2 Sữa Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml,"Winter Melon Sun Fluid Broad-Spectrum SPF 50+ PA++++, UVA – PF 62.6",Cocoon,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,878000,671000,24,2x50ml,4.8,17,112.0,https://hasaki.vn/san-pham/combo-2-sua-chong-nang-cocoon-chiet-xuat-bi-dao-quang-pho-rong-50ml-124732.html
103587,Serum Dưỡng Thể Vaseline Chống Nắng Sáng Da 300ml (Mới),Healthy Bright Daily Protection & Brightening Serum SPF 50+ PA++++,Vaseline,Chăm Sóc Cơ Thể / Dưỡng Thể,203000,136000,33,300ml,4.8,8,549.0,https://hasaki.vn/san-pham/serum-chong-nang-co-the-vaseline-duong-sang-da-300ml-moi-103587.html
104259,Nước Tẩy Trang Simple Làm Sạch Trang Điểm Vượt Trội 400ml,Kind To Skin Micellar Cleansing Water,Simple,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,198000,148000,25,400ml,4.5,24,502.0,https://hasaki.vn/san-pham/nuoc-tay-trang-simple-lam-sach-trang-diem-va-cap-am-400ml-104259.html
87995,"Mặt Nạ Caryophy Làm Giảm Mụn, Thâm & Dưỡng Ẩm Da 22g",Portulaca Mask Sheet 3in1,Caryophy,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,50000,22000,56,1 miếng,5.0,21,3355.0,https://hasaki.vn/san-pham/mat-na-caryophy-lam-giam-mun-tham-duong-am-da-22g-87995.html
